row_id,trip_id,station_name,event_type,scheduled_time,actual_time,delay_seconds,day_of_week,hour_of_day,service_date,punctuality_status,delay_bucket,peak_status,day_type
11584,1|58962|7|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:14:00,2025-02-07 05:14:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11585,1|58962|7|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:14:00,2025-02-07 05:14:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11586,1|58945|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:22:00,2025-02-07 05:17:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11587,1|58945|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:22:00,2025-02-07 05:17:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11588,1|58945|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:22:00,2025-02-07 05:07:00,-900.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11589,1|58945|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:22:00,2025-02-07 05:07:00,-900.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11590,1|58962|8|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:24:00,2025-02-07 05:25:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11591,1|58962|8|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:24:00,2025-02-07 05:25:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11592,1|58972|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:26:00,2025-02-07 05:26:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11593,1|58972|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:26:00,2025-02-07 05:26:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11594,1|58945|1|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:32:00,2025-02-07 05:31:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11595,1|58945|1|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:32:00,2025-02-07 05:31:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11596,1|58945|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:32:00,2025-02-07 05:31:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11597,1|58945|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:32:00,2025-02-07 05:31:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11598,1|58972|1|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:36:00,2025-02-07 05:34:00,-120.0,5,5,2025-02-07,early,1_to_5min_early,off_peak,weekday
11599,1|58972|1|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:36:00,2025-02-07 05:34:00,-120.0,5,5,2025-02-07,early,1_to_5min_early,off_peak,weekday
11600,1|58972|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:36:00,2025-02-07 05:35:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11601,1|58972|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:36:00,2025-02-07 05:35:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11602,1|58945|2|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:42:00,2025-02-07 05:41:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11603,1|58945|2|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:42:00,2025-02-07 05:41:00,-60.0,5,5,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11604,1|58945|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:42:00,2025-02-07 05:37:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11605,1|58945|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:42:00,2025-02-07 05:37:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11606,1|58972|2|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:46:00,2025-02-07 05:47:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11607,1|58972|2|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:46:00,2025-02-07 05:47:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11608,1|58972|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:46:00,2025-02-07 05:44:00,-120.0,5,5,2025-02-07,early,1_to_5min_early,off_peak,weekday
11609,1|58972|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:46:00,2025-02-07 05:44:00,-120.0,5,5,2025-02-07,early,1_to_5min_early,off_peak,weekday
11610,1|58945|3|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:52:00,2025-02-07 05:47:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11611,1|58945|3|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:52:00,2025-02-07 05:47:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11612,1|58945|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:52:00,2025-02-07 05:52:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11613,1|58945|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:52:00,2025-02-07 05:52:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11614,1|58972|3|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:56:00,2025-02-07 05:56:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11615,1|58972|3|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:56:00,2025-02-07 05:56:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11616,1|58972|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:56:00,2025-02-07 05:57:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11617,1|58972|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:56:00,2025-02-07 05:57:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11618,1|58945|4|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:02:00,2025-02-07 06:02:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11619,1|58945|4|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:02:00,2025-02-07 06:02:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11620,1|58945|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:02:00,2025-02-07 06:01:00,-60.0,5,6,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11621,1|58945|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:02:00,2025-02-07 06:01:00,-60.0,5,6,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11622,1|58972|4|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:06:00,2025-02-07 06:07:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11623,1|58972|4|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:06:00,2025-02-07 06:07:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11624,1|58972|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:06:00,2025-02-07 06:06:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11625,1|58972|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:06:00,2025-02-07 06:06:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11626,1|58945|5|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:12:00,2025-02-07 06:11:00,-60.0,5,6,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11627,1|58945|5|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:12:00,2025-02-07 06:11:00,-60.0,5,6,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11628,1|58945|6|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:12:00,2025-02-07 05:51:00,-1260.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11629,1|58945|6|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:12:00,2025-02-07 05:51:00,-1260.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11630,1|58972|5|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:16:00,2025-02-07 06:18:00,120.0,5,6,2025-02-07,late,1_to_5min_late,off_peak,weekday
11631,1|58972|5|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:16:00,2025-02-07 06:18:00,120.0,5,6,2025-02-07,late,1_to_5min_late,off_peak,weekday
11632,1|58972|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:16:00,2025-02-07 06:17:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11633,1|58972|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:16:00,2025-02-07 06:17:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11634,1|58945|6|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:22:00,2025-02-07 06:01:00,-1260.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11635,1|58945|6|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:22:00,2025-02-07 06:01:00,-1260.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11636,1|58945|7|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:22:00,2025-02-07 06:07:00,-900.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11637,1|58945|7|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:22:00,2025-02-07 06:07:00,-900.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11638,1|58972|6|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:26:00,2025-02-07 06:26:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11639,1|58972|6|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:26:00,2025-02-07 06:26:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11640,1|58972|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:26:00,2025-02-07 06:28:00,120.0,5,6,2025-02-07,late,1_to_5min_late,off_peak,weekday
11641,1|58972|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:26:00,2025-02-07 06:28:00,120.0,5,6,2025-02-07,late,1_to_5min_late,off_peak,weekday
11642,1|58945|7|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:32:00,2025-02-07 06:32:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11643,1|58945|7|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:32:00,2025-02-07 06:32:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11644,1|58945|8|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:32:00,2025-02-07 06:32:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11645,1|58945|8|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:32:00,2025-02-07 06:32:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11646,1|58972|7|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:36:00,2025-02-07 06:33:00,-180.0,5,6,2025-02-07,early,1_to_5min_early,off_peak,weekday
11647,1|58972|7|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:36:00,2025-02-07 06:33:00,-180.0,5,6,2025-02-07,early,1_to_5min_early,off_peak,weekday
11648,1|58972|6|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:36:00,2025-02-07 06:37:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11649,1|58972|6|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:36:00,2025-02-07 06:37:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11650,1|58945|8|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:42:00,2025-02-07 06:42:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11651,1|58945|8|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:42:00,2025-02-07 06:42:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11652,1|58945|9|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:42:00,2025-02-07 06:37:00,-300.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11653,1|58945|9|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:42:00,2025-02-07 06:37:00,-300.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11654,1|58972|8|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:46:00,2025-02-07 06:47:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11655,1|58972|8|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:46:00,2025-02-07 06:47:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11656,1|58972|7|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:46:00,2025-02-07 06:43:00,-180.0,5,6,2025-02-07,early,1_to_5min_early,off_peak,weekday
11657,1|58972|7|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:46:00,2025-02-07 06:43:00,-180.0,5,6,2025-02-07,early,1_to_5min_early,off_peak,weekday
11658,1|58945|9|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:52:00,2025-02-07 06:47:00,-300.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11659,1|58945|9|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:52:00,2025-02-07 06:47:00,-300.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11660,1|58945|10|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:52:00,2025-02-07 06:37:00,-900.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11661,1|58945|10|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:52:00,2025-02-07 06:37:00,-900.0,5,6,2025-02-07,early,more_than_5min_early,off_peak,weekday
11662,1|58972|9|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 06:56:00,2025-02-07 06:56:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11663,1|58972|9|86|7022025,Antonplatz (Berlin),departure,2025-02-07 06:56:00,2025-02-07 06:56:00,0.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11664,1|58972|8|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 06:56:00,2025-02-07 06:57:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11665,1|58972|8|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 06:56:00,2025-02-07 06:57:00,60.0,5,6,2025-02-07,punctual,on_time,off_peak,weekday
11666,1|58945|13|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 07:32:00,2025-02-07 07:34:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11667,1|58945|13|86|7022025,Antonplatz (Berlin),departure,2025-02-07 07:32:00,2025-02-07 07:34:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11668,1|58945|14|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 07:32:00,2025-02-07 07:30:00,-120.0,5,7,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11669,1|58945|14|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 07:32:00,2025-02-07 07:30:00,-120.0,5,7,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11670,1|58972|13|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 07:36:00,2025-02-07 07:38:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11671,1|58972|13|86|7022025,Antonplatz (Berlin),departure,2025-02-07 07:36:00,2025-02-07 07:38:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11672,1|58972|12|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 07:36:00,2025-02-07 07:37:00,60.0,5,7,2025-02-07,punctual,on_time,morning_peak,weekday
11673,1|58972|12|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 07:36:00,2025-02-07 07:37:00,60.0,5,7,2025-02-07,punctual,on_time,morning_peak,weekday
11674,1|58945|14|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 07:42:00,2025-02-07 07:40:00,-120.0,5,7,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11675,1|58945|14|86|7022025,Antonplatz (Berlin),departure,2025-02-07 07:42:00,2025-02-07 07:40:00,-120.0,5,7,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11676,1|58945|15|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 07:42:00,2025-02-07 07:37:00,-300.0,5,7,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11677,1|58945|15|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 07:42:00,2025-02-07 07:37:00,-300.0,5,7,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11678,1|58972|14|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 07:46:00,2025-02-07 07:48:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11679,1|58972|14|86|7022025,Antonplatz (Berlin),departure,2025-02-07 07:46:00,2025-02-07 07:48:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11680,1|58972|13|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 07:46:00,2025-02-07 07:48:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11681,1|58972|13|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 07:46:00,2025-02-07 07:48:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11682,1|58945|15|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 07:52:00,2025-02-07 07:47:00,-300.0,5,7,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11683,1|58945|15|86|7022025,Antonplatz (Berlin),departure,2025-02-07 07:52:00,2025-02-07 07:47:00,-300.0,5,7,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11684,1|58945|16|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 07:52:00,2025-02-07 07:37:00,-900.0,5,7,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11685,1|58945|16|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 07:52:00,2025-02-07 07:37:00,-900.0,5,7,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11686,1|58972|15|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 07:56:00,2025-02-07 07:56:00,0.0,5,7,2025-02-07,punctual,on_time,morning_peak,weekday
11687,1|58972|15|86|7022025,Antonplatz (Berlin),departure,2025-02-07 07:56:00,2025-02-07 07:56:00,0.0,5,7,2025-02-07,punctual,on_time,morning_peak,weekday
11688,1|58972|14|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 07:56:00,2025-02-07 07:58:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11689,1|58972|14|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 07:56:00,2025-02-07 07:58:00,120.0,5,7,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11690,1|58945|17|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:02:00,2025-02-07 08:00:00,-120.0,5,8,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11691,1|58972|15|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:06:00,2025-02-07 08:08:00,120.0,5,8,2025-02-07,late,1_to_5min_late,morning_peak,weekday
11692,1|58945|18|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:12:00,2025-02-07 08:07:00,-300.0,5,8,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11693,1|58972|16|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:16:00,2025-02-07 08:17:00,60.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11694,1|58945|19|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:22:00,2025-02-07 08:07:00,-900.0,5,8,2025-02-07,early,more_than_5min_early,morning_peak,weekday
11695,1|58972|17|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:26:00,2025-02-07 08:27:00,60.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11696,1|58945|19|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 08:32:00,2025-02-07 08:32:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11697,1|58945|19|86|7022025,Antonplatz (Berlin),departure,2025-02-07 08:32:00,2025-02-07 08:32:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11698,1|58945|20|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 08:32:00,2025-02-07 08:31:00,-60.0,5,8,2025-02-07,punctual,1_to_5min_early,morning_peak,weekday
11699,1|58945|20|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:32:00,2025-02-07 08:31:00,-60.0,5,8,2025-02-07,punctual,1_to_5min_early,morning_peak,weekday
11700,1|58972|19|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 08:36:00,2025-02-07 08:34:00,-120.0,5,8,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11701,1|58972|19|86|7022025,Antonplatz (Berlin),departure,2025-02-07 08:36:00,2025-02-07 08:34:00,-120.0,5,8,2025-02-07,early,1_to_5min_early,morning_peak,weekday
11702,1|58972|18|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 08:36:00,2025-02-07 08:36:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11703,1|58972|18|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:36:00,2025-02-07 08:36:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11704,1|58945|20|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 08:42:00,2025-02-07 08:41:00,-60.0,5,8,2025-02-07,punctual,1_to_5min_early,morning_peak,weekday
11705,1|58945|20|86|7022025,Antonplatz (Berlin),departure,2025-02-07 08:42:00,2025-02-07 08:41:00,-60.0,5,8,2025-02-07,punctual,1_to_5min_early,morning_peak,weekday
11706,1|58945|21|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 08:42:00,2025-02-07 08:42:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11707,1|58945|21|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 08:42:00,2025-02-07 08:42:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11708,1|58972|20|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 08:46:00,2025-02-07 08:46:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11709,1|58972|20|86|7022025,Antonplatz (Berlin),departure,2025-02-07 08:46:00,2025-02-07 08:46:00,0.0,5,8,2025-02-07,punctual,on_time,morning_peak,weekday
11710,1|58972|19|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 08:46:00,2025-02-07 08:44:00,-120.0,5,8,2025-02-07,early,1_to_5min_early,morning_peak,weekday
